cnpj_fundo,forecast,porc_cdi,apr,mse,mae
07.667.508/0001-97,1.0071450623150977,1.000696573926811,BOM,0.00012333614612687605,0.000949852499001831
03.737.209/0001-20,1.0071428903212722,1.0006944158396982,BOM,0.00012144340080118567,0.0009343718201547196
10.347.184/0001-14,1.0071414165340191,1.0006929514887222,BOM,0.00012246751483609408,0.0009450252559516558
05.855.398/0001-61,1.0071409562702929,1.000692494171945,BOM,0.00012305452230830624,0.0009494031695416567
11.061.341/0001-93,1.0071382233936004,1.0006897787931526,BOM,0.00012647268280280448,0.0009556295419349479
41.579.176/0001-27,1.0071380937615526,1.0006896499911053,BOM,5.686689947706565e-05,0.0010570374508640042
40.054.275/0001-22,1.0071379842349357,1.0006895411657588,BOM,0.00012591058366044608,0.0009734097278367541
23.215.039/0001-21,1.0071378744163957,1.0006894320503583,BOM,0.00013727563791687348,0.0011297679349245916
10.309.574/0001-08,1.0071378217154257,1.000689379686819,BOM,0.00012390840686121211,0.0009559268926965539
43.740.839/0001-79,1.0071369486364277,1.0006885121979192,BOM,0.00011893531794932582,0.001053682734637284
37.910.132/0001-60,1.0071363904935462,1.0006879576286818,BOM,0.0001102801135496249,0.001014263936430091
31.341.341/0001-54,1.0071362377515782,1.0006878058646809,BOM,0.0001222175262306845,0.0009937548301949763
28.428.151/0001-64,1.0071350028224908,1.0006865788425239,BOM,0.00011367027889830964,0.0013226874007665117
44.371.942/0001-51,1.0071341005711747,1.0006856823680887,BOM,7.947069035020511e-05,0.0010625118904739191
27.467.928/0001-37,1.0071337979877037,1.0006853817219812,BOM,0.00010741412598683269,0.001151434916204647
37.282.293/0001-57,1.0071336212853386,1.0006852061509954,BOM,0.00012313302140606262,0.0009481335774833508
37.282.293/0001-57,1.0071336212853386,1.0006852061509954,BOM,0.00012313302140606262,0.0009481335774833508
32.892.326/0001-67,1.007133543304315,1.000685128669264,BOM,0.00012442550426346245,0.0009577319399828019
32.892.326/0001-67,1.007133543304315,1.000685128669264,BOM,0.00012442550426346245,0.0009577319399828019
43.740.839/0001-79,1.0071334432190036,1.0006850292247729,BOM,0.00011893531604774621,0.001053621446736395
14.167.491/0001-74,1.0071332641073905,1.0006848512599649,BOM,0.0001225515502344934,0.0009460049289358941
14.437.699/0001-66,1.0071330737211177,1.0006846620926861,BOM,0.0001234237563349808,0.0009485277815396412
03.364.790/0001-82,1.0071321568979266,1.0006837511396758,BOM,0.00012139799401869989,0.0009349891759702233
20.468.346/0001-26,1.0071318115247108,1.000683407977795,BOM,0.00012163320217173896,0.000942587937229662
04.786.973/0001-59,1.0071304878310463,1.0006820927593976,BOM,0.00012419895327392972,0.000957769192274338
32.893.503/0001-20,1.00712945231761,1.0006810638760848,BOM,0.0001244622157357148,0.0009602653984092811
41.755.256/0001-96,1.007129444737577,1.000681056344585,BOM,0.00011889906715019781,0.0009632911293979953
12.078.274/0001-82,1.0071287653390424,1.0006803812960627,BOM,0.00012759848216968724,0.0012198016403530954
33.270.063/0001-17,1.0071287283482229,1.0006803445420858,BOM,0.00012247917946178136,0.0009469257843018171
27.619.587/0001-78,1.0071286516863198,1.000680268371029,BOM,0.00012072567316732002,0.000937699489036476
27.884.294/0001-18,1.0071285300937176,1.0006801475569527,BOM,0.0001236568198842185,0.0012156204313238468
08.756.265/0001-26,1.0071277169148234,1.0006793395846318,BOM,0.00012304872280954828,0.0010460381801555832
14.843.784/0001-24,1.0071277151760218,1.0006793378569634,BOM,0.00016787661487995095,0.0013952106065459877
33.824.227/0001-00,1.0071271305837726,1.0006787570077065,BOM,0.0001215666082468411,0.0009474058654747567
14.097.736/0001-34,1.0071266889198127,1.0006783181716064,BOM,0.0001269873869087381,0.0011176702247503451
30.069.267/0001-04,1.0071263377361344,1.000677969236466,BOM,0.00012237188788526252,0.0009499549499186021
23.361.406/0001-03,1.0071263146675562,1.00067794631559,BOM,0.00013545838729788165,0.0010191295272058295
10.583.909/0001-73,1.0071261344692004,1.0006777672709974,BOM,0.0001358096289409273,0.0010122349894040735
41.755.256/0001-96,1.0071259560631165,1.0006775900072014,BOM,0.00011889906714366904,0.000963288398221143
40.209.086/0001-81,1.0071258847779259,1.0006775191784314,BOM,0.00011998831857602867,0.0009325738811099598
37.093.314/0001-96,1.0071255843581428,1.0006772206821581,BOM,0.00012189584853579706,0.000942859236715118
37.093.314/0001-96,1.0071255843581428,1.0006772206821581,BOM,0.00012189584853579706,0.000942859236715118
11.727.711/0001-89,1.0071251522800932,1.000676791370592,BOM,0.00013110006609273089,0.0012266960780243428
14.120.488/0001-03,1.0071246100199438,1.0006762525823936,BOM,0.000127580660045632,0.0009956050342845957
19.551.216/0001-73,1.0071243058478978,1.0006759503578824,BOM,0.00012032821383556108,0.0009379455558596288
19.551.216/0001-73,1.0071243058478978,1.0006759503578824,BOM,0.00012032821383556108,0.0009379455558596288
29.549.568/0001-48,1.0071242308213868,1.0006758758117467,BOM,0.00013060592614729042,0.0010739600456865866
26.179.528/0001-63,1.0071240028374193,1.0006756492875013,BOM,0.00011415145417279898,0.0010297321658299988
07.005.590/0001-94,1.007123605355603,1.0006752543506579,BOM,0.00012127114354192078,0.0009338480494151427
21.082.123/0001-99,1.0071235694929843,1.0006752187176582,BOM,0.00012483610631100744,0.000963791819712665
04.118.854/0001-28,1.0071233280793583,1.000674978849741,BOM,0.00012160606221119505,0.0009352756896751158
10.384.377/0001-45,1.0071229910094048,1.0006746439379588,BOM,9.577665288860926e-05,0.0010312932294625134
10.322.664/0001-20,1.007122622105844,1.000674277396392,BOM,0.00012716803301231566,0.000981446567825611
07.647.174/0001-90,1.0071223086379284,1.00067396593553,BOM,0.00012192314414790419,0.0009447605437219269
13.412.205/0001-26,1.007120729691791,1.0006723970989748,BOM,0.0001278434755253326,0.00106739872437149
11.419.566/0001-79,1.0071203188829467,1.000671988920433,BOM,0.00012292780324426147,0.0009478518801062611
17.518.976/0001-53,1.007120112846326,1.0006717842030113,BOM,0.00012153790071120274,0.0009347880887277515
05.170.419/0001-05,1.007119996828297,1.0006716689278154,BOM,0.00012150477929137035,0.0009347262337709901
05.170.419/0001-05,1.007119996828297,1.0006716689278154,BOM,0.00012150477929137035,0.0009347262337709901
10.322.633/0001-70,1.0071198599403284,1.000671532916305,BOM,0.00012697951008232983,0.0009813657276451435
26.253.895/0001-60,1.0071194907308259,1.000671166070755,BOM,0.00012148299526858598,0.0009427466992226516
05.025.886/0001-41,1.007119323771352,1.0006710001802794,BOM,0.00012125768252614718,0.0009340213159558049
10.601.349/0001-32,1.0071189029236542,1.0006705820271602,BOM,0.00012296334073082628,0.0009481521160145708
10.601.349/0001-32,1.0071189029236542,1.0006705820271602,BOM,0.00012296334073082628,0.0009481521160145708
42.120.385/0001-70,1.0071184832904034,1.0006701650807122,BOM,0.00012143461822663894,0.0009343697116635519
04.701.088/0001-20,1.0071182875300382,1.0006699705737496,BOM,0.00012223232018152946,0.0009535600811978491
03.101.834/0001-81,1.007117912578534,1.0006695980229625,BOM,0.00012351230898658945,0.0009528054709423813
08.212.681/0001-63,1.0071178116839525,1.000669497774383,BOM,0.00012138245193966183,0.0009340840163283195
08.212.681/0001-63,1.0071177730871748,1.0006694594247303,BOM,0.00012138245193967068,0.0009340840843194244
12.078.274/0001-82,1.0071176543312,1.0006693414291192,BOM,0.00012759846082796604,0.0012197613872107027
02.567.991/0001-14,1.007117241325208,1.0006689310674974,BOM,0.00013004572085483453,0.0011022081509727477
40.189.280/0001-42,1.007117049226927,1.0006687401991718,BOM,0.00012245938837151046,0.0014175142732256282
13.077.418/0001-49,1.0071170287143087,1.0006687198178905,BOM,0.00012419433455169708,0.0009602651943261321
11.419.566/0001-79,1.0071165452617512,1.0006682394607542,BOM,0.00012292780324020598,0.0009478548267749591
43.210.485/0001-50,1.0071160889378223,1.0006677860585491,BOM,9.915698829488116e-05,0.0010010156349948137
37.539.581/0001-44,1.007115721782442,1.0006674212539692,BOM,0.00012130064492111724,0.0009339177521140022
27.943.585/0001-30,1.0071155875280504,1.0006672878591738,BOM,0.0001225110108828632,0.0009501608125844378
28.849.736/0001-58,1.0071155845600706,1.000667284910197,BOM,0.0001256924932770387,0.0009690642123996652
37.539.581/0001-44,1.0071153540889084,1.000667055914682,BOM,0.00012130064492112404,0.0009339177035137112
29.941.120/0001-75,1.0071151019910123,1.0006668054309031,BOM,0.0001207893298247714,0.0009426593281009419
18.936.232/0001-11,1.0071144668462682,1.000666174352826,BOM,0.0001212102537082162,0.0009336913189357848
32.388.030/0001-03,1.007114397349078,1.0006661053006083,BOM,0.00012507028703336495,0.00099445440120789
20.077.326/0001-24,1.00711382944146,1.0006655410291554,BOM,0.0001212255965405327,0.0009345105464936849
46.975.312/0001-11,1.0071137658706208,1.0006654778653439,BOM,1.229158814818515e-07,0.00026407119106675123
46.975.312/0001-11,1.0071137658706208,1.0006654778653439,BOM,1.229158814818515e-07,0.00026407119106675123
13.950.459/0001-06,1.0071137206185745,1.0006654329030347,BOM,9.421908185532983e-05,0.0009278660167619985
37.258.432/0001-07,1.0071129866774378,1.0006647036611325,BOM,4.278731381004674e-08,0.00015137102382365176
43.617.447/0001-17,1.0071125259734774,1.00066424590694,BOM,0.00021821239788159528,0.0020487460436315543
14.933.427/0001-57,1.0071120988037916,1.0006638214723107,BOM,0.0001197586779757459,0.000936141929937122
26.860.954/0001-68,1.0071110854966352,1.000662814653097,BOM,0.00014815562301455726,0.0013191419501032576
03.504.023/0001-21,1.0071106688985536,1.0006624007223848,BOM,0.00012329930068789914,0.00094897782918136
40.054.275/0001-22,1.0071106267912013,1.0006623588846348,BOM,0.00012591058058214192,0.0009733456130357104
11.060.682/0001-44,1.0071105200392334,1.0006622528161722,BOM,0.00011540520082093095,0.0010466996764001196
45.278.833/0001-57,1.007110454071187,1.0006621872705022,BOM,7.734053814875024e-05,0.0010279309817521822
18.599.388/0001-54,1.0071101057305618,1.0006618411602115,BOM,0.00011311081802738812,0.00098162083832372
32.388.030/0001-03,1.007109958879217,1.0006616952491176,BOM,0.00012507023171707106,0.000995044881779347
29.549.568/0001-48,1.0071097486218286,1.0006614863379526,BOM,0.00013060592638666746,0.00107396508323016
29.549.568/0001-48,1.0071097486218286,1.0006614863379526,BOM,0.00013060592638666746,0.00107396508323016
26.173.300/0001-66,1.0071096612904573,1.0006613995657416,BOM,0.0001373602748574443,0.0014136728974719025
20.879.578/0001-77,1.007109335554823,1.000661075915708,BOM,0.00011946829166845176,0.0010633690892316308
03.752.446/0001-60,1.0071088579663265,1.0006606013850867,BOM,0.00014839285129260123,0.0012633305824097413
35.823.433/0001-21,1.0071083666436966,1.000660113208268,BOM,0.00012385423279480113,0.0009515970964317197
14.933.427/0001-57,1.0071081866422185,1.0006599343592926,BOM,0.00011975867797056618,0.0009361396166421247
14.466.898/0001-00,1.007107911400604,1.0006596608799787,BOM,0.000152000675103654,0.0011484916319365963
08.940.030/0001-90,1.0071078146964334,1.0006595647949799,BOM,0.00012087497601427707,0.0009324875594967876
32.388.007/0001-19,1.0071066790408336,1.000658436410688,BOM,0.0001258700657543858,0.000970407328512339
22.918.282/0001-43,1.0071066291101434,1.000658386799691,BOM,0.00012094586560466626,0.0009326047346144929
05.164.353/0001-40,1.007106475862561,1.000658234533313,BOM,0.00012442967081835682,0.0009594242539027369
05.164.353/0001-40,1.007106475862561,1.000658234533313,BOM,0.00012442967081835682,0.0009594242539027369
45.089.346/0001-46,1.0071060336705182,1.0006577951725113,BOM,9.917413971842785e-05,0.0010194415790503216
14.099.565/0001-82,1.007105808567376,1.000657571510646,BOM,0.00012111983055998474,0.0010448577030860518
08.960.971/0001-95,1.0071055095061872,1.0006572743642683,BOM,0.0001255257214172492,0.000965645073168608
18.179.553/0001-19,1.0071045760181438,1.0006563468531067,BOM,0.00013010034738038554,0.0009872073100698144
29.941.120/0001-75,1.0071044274519654,1.0006561992381588,BOM,0.00012078932984691385,0.0009426675325870555
22.918.282/0001-43,1.0071040991798388,1.0006558730678734,BOM,0.00012094586561155237,0.0009326077059158057
13.411.833/0001-97,1.007104088543891,1.000655862500025,BOM,0.00011767501591400465,0.0010359106726387833
27.465.308/0001-69,1.007103470106812,1.0006552480226378,BOM,0.00012435235153429168,0.0009595912411869907
09.548.725/0001-93,1.0071034226624545,1.0006552008820542,BOM,0.00012232572741337826,0.0009474758589451078
09.548.725/0001-93,1.0071034226624545,1.0006552008820542,BOM,0.00012232572741337826,0.0009474758589451078
28.386.252/0001-10,1.0071033005199288,1.0006550795215756,BOM,0.00011112334971002225,0.0009971107757432006
40.634.839/0001-04,1.0071027236920347,1.0006545063869607,BOM,0.00012311083565695756,0.0009527253355969187
18.936.235/0001-55,1.0071027039696807,1.0006544867908838,BOM,0.00012073027408680824,0.0009318770479218729
03.185.374/0001-17,1.0071019487945718,1.0006537364509651,BOM,0.0001309760784594204,0.0010772412323944438
03.256.787/0001-45,1.0071019317176677,1.0006537194834,BOM,0.0001222305719728212,0.0009640063300545761
00.832.435/0001-00,1.0071015361936893,1.000653326491859,BOM,0.0001335639981740347,0.0010121582158811766
46.965.426/0001-80,1.0071014622081471,1.000653252980027,BOM,8.199925096921416e-05,0.0010227000664317677
42.298.890/0001-00,1.0071008911999844,1.0006526856278812,BOM,8.71031412303576e-05,0.0014525779914843337
13.400.206/0001-50,1.007100743454036,1.000652538827912,BOM,0.000136271670120838,0.001030652481249631
31.391.761/0001-45,1.0071004545107198,1.0006522517346248,BOM,0.00012303592478837133,0.0009606487616210407
19.791.629/0001-25,1.0070998626012062,1.000651663614954,BOM,0.00012032509637899497,0.0009307971901009578
04.104.064/0001-93,1.0070997997670565,1.0006516011831152,BOM,0.00014796574610861205,0.0013718158169679859
36.941.622/0001-61,1.007098867896236,1.0006506752788216,BOM,0.00012356191234938767,0.0011725320962810203
24.215.307/0001-78,1.0070987957648596,1.0006506036092837,BOM,0.00015299255808156226,0.0011257945734362107
03.504.023/0001-21,1.0070983877728945,1.0006501982295852,BOM,0.00012329930081325847,0.0009489808229354316
45.088.498/0001-24,1.0070980489248418,1.0006498615510886,BOM,0.00010959139765346288,0.001004935039929102
10.319.429/0001-08,1.007097938964164,1.0006497522944606,BOM,0.00012060140247418295,0.0009311595328976147
13.106.995/0001-11,1.0070976178126942,1.0006494331992402,BOM,0.00012063984475330154,0.0009318345159958738
17.687.735/0001-38,1.007097416941362,1.000649233614035,BOM,0.0001239646050750766,0.0009576955179639886
10.237.450/0001-56,1.0070968394721562,1.0006486598422146,BOM,0.00012063743247084899,0.0009318222428797214
27.157.075/0001-37,1.007096394317892,1.0006482175381577,BOM,0.00012050576452904604,0.0009307854649869122
05.701.758/0001-70,1.0070963469854948,1.0006481705088175,BOM,0.00012067014077468517,0.000931486832380237
31.569.976/0001-03,1.0070961967167174,1.000648021202172,BOM,0.00012351256050239902,0.0009491623201133144
38.597.349/0001-25,1.00709610134489,1.0006479264409858,BOM,0.00012285690228972646,0.000951836894688703
41.762.922/0001-13,1.007096080446403,1.0006479056763062,BOM,0.00010121566144448474,0.0026983348393294286
21.462.258/0001-80,1.0070959335567862,1.0006477597271854,BOM,0.00012136270109961773,0.0009495705942017518
20.889.471/0001-00,1.0070959262604509,1.0006477524775668,BOM,0.0001266730150016747,0.0010105925020357416
13.106.995/0001-11,1.0070957648250687,1.0006475920758133,BOM,0.00012063984475226863,0.0009318327454769482
41.610.621/0001-74,1.00709556386146,1.0006473923989225,BOM,0.00011071759264064904,0.002788508451457075
45.089.346/0001-46,1.0070946944222514,1.0006465285265076,BOM,9.917413982088945e-05,0.0010194457831882318
07.647.174/0001-90,1.0070946580555307,1.0006464923926335,BOM,0.00012192314414649958,0.0009447607428900583
00.807.777/0001-62,1.0070943650285498,1.0006462012418282,BOM,0.00012090832921746435,0.0009506399687619739
28.767.162/0001-79,1.0070940779539135,1.0006459160052563,BOM,0.0001330070246556551,0.0011622495585983468
30.869.395/0001-24,1.00709398308285,1.0006458217416276,BOM,0.00012249778389202638,0.0010783683595302974
29.562.673/0001-17,1.0070938818424782,1.0006457211494717,BOM,0.000123696949025468,0.0009547996717007306
29.562.673/0001-17,1.0070938818424782,1.0006457211494717,BOM,0.000123696949025468,0.0009547996717007306
42.380.567/0001-80,1.007093875950093,1.0006457152948138,BOM,5.560724183141367e-08,4.4655555614838804e-05
17.072.894/0001-28,1.0070936149486962,1.0006454559645412,BOM,9.73416395113006e-05,0.002107074349312958
42.402.249/0001-73,1.00709268466147,1.0006445316337027,BOM,0.0001226935215083442,0.000951328254925463
33.824.227/0001-00,1.0070924471527174,1.000644295645657,BOM,0.00012156660836482864,0.0009474215884723321
46.965.426/0001-80,1.0070922156447737,1.0006440656199984,BOM,8.199925109677537e-05,0.00102270573379799
35.551.330/0001-50,1.0070919193973213,1.0006437712693417,BOM,0.00012273774486744527,0.000951263846513079
32.760.042/0001-17,1.0070916072671054,1.0006434611376145,BOM,0.00012512067379591104,0.0013204027316391594
17.511.604/0001-03,1.0070914875584687,1.000643342195441,BOM,0.00012001741098193937,0.0009354673413380381
30.038.193/0001-30,1.007091380388745,1.0006432357118973,BOM,0.0001236719276646077,0.000957814563588663
05.164.353/0001-40,1.0070909972896378,1.0006428550656743,BOM,0.0001244296708603743,0.0009594341617144676
16.877.592/0001-64,1.007089882250223,1.0006417471655673,BOM,0.00011962787743768457,0.0009496807603526388
03.737.212/0001-44,1.0070894858440824,1.0006413532975125,BOM,0.00012080474563439733,0.000938763116609891
18.598.088/0001-50,1.0070891794098802,1.0006410488253288,BOM,4.0982320369586764e-05,0.0010239753833386118
18.598.088/0001-50,1.0070891794098802,1.0006410488253288,BOM,4.0982320369586764e-05,0.0010239753833386118
18.990.733/0001-86,1.0070878685955345,1.000639746403787,BOM,0.00012538676984145947,0.000960420744831729
46.685.193/0001-62,1.0070876446943204,1.0006395239361545,BOM,8.235978171862931e-05,0.0010171574368911126
23.546.622/0001-15,1.0070870458637762,1.0006389289397666,BOM,0.0001218279677264278,0.0009498417776108533
45.163.751/0001-67,1.0070868781537485,1.0006387623035429,BOM,0.00010380734738531748,0.0009941337598988785
37.758.656/0001-88,1.0070866946162154,1.0006385799411528,BOM,0.00012017843370904314,0.0009305080992250849
13.593.258/0001-90,1.0070865909548732,1.0006384769435273,BOM,0.0010254502708372407,0.01930970981055376
32.388.007/0001-19,1.0070859519913538,1.0006378420711255,BOM,0.00012587006541947405,0.0009704134431894865
09.548.719/0001-36,1.0070858742226356,1.0006377648003402,BOM,0.0001235200314464884,0.0009559922162266674
18.179.536/0001-81,1.0070853728119138,1.0006372666000212,BOM,0.00012905104265786144,0.0009802076250158668
05.855.398/0001-61,1.007085123739416,1.0006370191222698,BOM,0.0001230545214215373,0.0009493640235589559
02.335.944/0001-45,1.0070850136730887,1.0006369097606687,BOM,0.00013302376102192692,0.0010273301212535323
37.110.572/0001-33,1.007084716049321,1.0006366140425087,BOM,0.00010276177412161065,0.0011828317183064962
11.419.818/0001-60,1.0070846704474743,1.0006365687326388,BOM,0.00012434534742827708,0.0009534192240083257
45.081.595/0001-95,1.0070837780978243,1.000635682096472,BOM,0.0001037793704141529,0.0010024779852041209
35.823.433/0001-21,1.0070836166488089,1.0006355216811726,BOM,0.00012385423297239976,0.0009515993305694622
32.773.105/0001-70,1.0070833624518671,1.000635269111788,BOM,0.00012196820055451039,0.000951236102446587
32.245.947/0001-59,1.007083189407856,1.0006350971757327,BOM,7.627169982487182e-05,0.0008991479273595508
47.729.760/0001-06,1.007082422936488,1.0006343356118819,BOM,1.1770246264787627e-08,6.647722567164497e-05
00.970.074/0001-50,1.0070823850151749,1.000634297933369,BOM,0.00013208257500500992,0.001003457261667557
14.205.056/0001-97,1.0070821789059747,1.0006340931438327,BOM,0.00012429582904396002,0.0009804559886364148
14.205.056/0001-97,1.007082136098703,1.0006340506106448,BOM,0.00012429582904395988,0.0009804559743616166
34.660.496/0001-41,1.007082092502342,1.00063400729342,BOM,7.90626454702406e-05,0.0010246268090546107
04.160.232/0001-68,1.0070815063224403,1.000633424866676,BOM,0.00012207092872797636,0.0009425095879020647
12.474.203/0001-07,1.0070812484965495,1.0006331686915773,BOM,0.00012252519769920877,0.0009431860404848376
08.151.311/0001-63,1.0070805700359022,1.0006324945749376,BOM,0.00011986158504412017,0.0009371054670902054
28.069.584/0001-70,1.007079809067596,1.0006317384789138,BOM,0.00018517276706689085,0.001423628351189347
09.284.554/0001-32,1.0070793295111133,1.0006312619929068,BOM,0.00012159207807857901,0.0009473379801207191
03.737.206/0001-97,1.0070785594174063,1.00063049682991,BOM,0.00012681088389990456,0.0009746144061276793
09.087.618/0001-05,1.0070778473777664,1.000629789349275,BOM,0.00011892496247418469,0.0010561396176280938
00.970.074/0001-50,1.0070769630881073,1.000628910721493,BOM,0.00013208257516701108,0.0010034603181239927
09.342.162/0001-82,1.0070762815309047,1.0006282335281242,BOM,0.00011982547327485953,0.0009283552441966014
38.904.441/0001-90,1.0070762337009127,1.0006281860043753,BOM,0.00011730075750363254,0.0012587073315032883
10.977.740/0001-36,1.0070759339707818,1.0006278881933386,BOM,1.284383132586253e-07,0.0001495555215829803
10.977.740/0001-36,1.0070759339707818,1.0006278881933386,BOM,1.284383132586253e-07,0.0001495555215829803
36.165.525/0001-24,1.0070756649765364,1.0006276209213936,BOM,0.00011978089549130742,0.0009355086920373561
32.385.410/0001-94,1.0070751333326498,1.0006270926814846,BOM,0.00012072008279372122,0.0009383826621185382
17.419.637/0001-10,1.0070748405733838,1.0006268017966804,BOM,0.0001304355928886275,0.0009868975347617102
07.824.001/0001-08,1.0070744912965592,1.0006264547561845,BOM,0.00011969545011993545,0.0009301518075887407
22.681.798/0001-17,1.0070742437925382,1.0006262088368676,BOM,0.0001232608870189104,0.0009671004541716552
10.985.219/0001-40,1.007074234410935,1.0006261995153323,BOM,0.00011620917415550981,0.0010633637931125796
49.328.341/0001-80,1.0070741249703201,1.0006260907754372,BOM,3.7216494547835467e-09,4.354726421623999e-05
05.508.550/0001-30,1.0070740235679223,1.0006259900222927,BOM,8.849135033942669e-05,0.0009554287708020938
27.465.315/0001-60,1.0070735455453377,1.0006255150603627,BOM,0.00012125809572847678,0.000981440875023184
15.603.948/0001-09,1.007073185273478,1.00062515709523,BOM,0.00012524980206143256,0.0009918872489947047
09.300.166/0001-06,1.007072992422587,1.0006249654791133,BOM,0.00012186910340548832,0.0009552703158909999
07.586.737/0001-87,1.0070728987841853,1.000624872440254,BOM,0.0001193323824521984,0.0009286375681761551
03.737.212/0001-44,1.0070725287636793,1.000624504788893,BOM,0.00012080474562289054,0.0009387565410887203
08.756.255/0001-90,1.0070721466337722,1.0006241251056647,BOM,9.382608975684289e-05,0.0016121955983769522
10.985.245/0001-79,1.0070717029323122,1.00062368424511,BOM,0.00012481372160678684,0.0009597198097010641
26.724.752/0001-99,1.0070706787126673,1.0006226665832776,BOM,0.00012079427533195294,0.0009396099894522042
08.927.551/0001-07,1.00707029988216,1.0006222901783235,BOM,0.00011934956754310106,0.0009272001831381054
33.913.584/0001-45,1.0070698220842986,1.000621815439678,BOM,3.9005010218165836e-10,7.35312234392004e-06
13.910.764/0001-66,1.0070694645344063,1.0006214601790848,BOM,0.00013663926928531703,0.0010735028284392845
04.443.459/0001-10,1.0070691272827792,1.0006211250867922,BOM,0.00011910803226918987,0.0009369170018037493
38.527.089/0001-11,1.007068827952974,1.0006208276735182,BOM,0.00011953259938655202,0.0009270856698341814
10.918.517/0001-18,1.0070687924761892,1.000620792423882,BOM,0.00012426733969701814,0.0009582849984476946
00.975.480/0001-06,1.0070683780730112,1.00062038067402,BOM,0.00011945047127960275,0.0009338624166833441
06.964.949/0001-98,1.0070681913482702,1.000620195144829,BOM,0.0001105085074947487,0.0009427519599942142
20.468.585/0001-86,1.007068115051766,1.0006201193368316,BOM,0.00012306012814466876,0.0009506527830494278
26.570.662/0001-90,1.0070677124673868,1.0006197193300956,BOM,0.00013463284740285815,0.0011467190718907965
17.116.243/0001-92,1.0070676781035073,1.000619685186239,BOM,0.00012055007850157532,0.0009379425300808835
10.646.888/0001-98,1.0070675064716785,1.0006195146533243,BOM,0.0001273768815371417,0.0009975206103932494
03.077.322/0001-27,1.0070674475991446,1.000619456157736,BOM,0.00012131003276365216,0.0009776970797353208
28.849.695/0001-08,1.0070673533302203,1.0006193624923911,BOM,0.00011887577704053087,0.0010246986892428244
60.906.179/0001-72,1.007067098757923,1.0006191095500543,BOM,0.00012326060239909877,0.0009596948543744268
48.977.962/0001-21,1.0070669730686947,1.0006189846655815,BOM,6.451383388793696e-07,0.000580781836552287
05.212.008/0001-35,1.0070666991288522,1.0006187124797046,BOM,0.00011008327482719585,0.0013877706044919636
49.919.066/0001-79,1.0070664763724384,1.0006184911495424,BOM,5.586362224909069e-09,3.970832385051755e-05
49.919.066/0001-79,1.0070664763724384,1.0006184911495424,BOM,5.586362224909069e-09,3.970832385051755e-05
03.233.070/0001-88,1.0070659052280806,1.0006179236620736,BOM,0.00012267429384880935,0.000958725489935044
10.787.660/0001-18,1.0070657721392255,1.0006177914253518,BOM,0.00011866576867251024,0.0011020643449806693
20.230.719/0001-26,1.0070654191125776,1.000617440659042,BOM,0.00010784639093012887,0.0009657455446416392
10.347.195/0001-02,1.0070653482307517,1.000617370231054,BOM,0.00011966937843337252,0.0009344509081559673
04.934.357/0001-06,1.0070650063892674,1.000617030578292,BOM,0.00012162490470464498,0.0009418739436418888
02.513.875/0001-12,1.0070649096760238,1.0006169344842781,BOM,0.00012092144381975868,0.0009479025303793776
02.145.108/0001-06,1.0070647841557643,1.0006168097676922,BOM,0.00012255375190118307,0.0009526057384006073
11.451.197/0001-00,1.0070647321831117,1.000616758127807,BOM,0.0001196600959323999,0.0009311909133811101
11.492.193/0001-61,1.0070644602936651,1.000616487979198,BOM,0.00012020807257258981,0.0009596068333341815
18.884.798/0001-47,1.0070638914886247,1.0006159228160687,BOM,0.00013662091448369315,0.0010234730861340606
26.123.906/0001-97,1.0070638170965969,1.0006158489003536,BOM,0.00012026443894170885,0.000940872364225083
21.470.647/0001-57,1.0070633233510964,1.0006153583161774,BOM,0.00012357011310807023,0.0009557711324367671
16.608.466/0001-04,1.007062801452355,1.0006148397590182,BOM,0.00012354620833277547,0.0009524101155721805
26.570.662/0001-90,1.0070625829323343,1.0006146226381245,BOM,0.00013463284742765212,0.001146719905780409
08.673.615/0001-90,1.0070621987235802,1.0006142408893592,BOM,0.0001212306756337072,0.0009339478914514872
13.135.901/0001-32,1.0070618803097653,1.0006139245142653,BOM,0.00012291157828244622,0.0009570113379362574
20.771.403/0001-41,1.007060795477042,1.0006128466274444,BOM,0.00011958737625461559,0.0009274006270862215
29.562.673/0001-17,1.0070607806695229,1.000612831914734,BOM,0.0001236969487665068,0.0009547993207049883
24.752.782/0001-83,1.0070606971775948,1.000612748957383,BOM,0.00012449661258224045,0.0009770504824202298
28.077.914/0001-70,1.0070600303478996,1.0006120863972252,BOM,0.00013598502315872776,0.0012594995920056657
07.376.653/0001-19,1.0070600204687705,1.0006120765813498,BOM,0.00014011265427385313,0.0014377263561461584
30.068.141/0001-07,1.0070589258108165,1.0006109889322063,BOM,0.00011920127313296739,0.0009258057358606026
11.046.645/0001-81,1.007058834187335,1.0006108978953663,BOM,0.00012162091070818201,0.0009424062485892082
13.848.539/0001-47,1.0070587745362585,1.00061083862622,BOM,0.0001203065206527202,0.000932672274855499
30.068.141/0001-07,1.0070583654728038,1.0006104321818925,BOM,0.00011920127313343092,0.0009258062248043917
05.324.427/0001-69,1.007058301836122,1.00061036895266,BOM,0.00015565589470178362,0.0014055714045689619
13.198.960/0001-50,1.0070580241121179,1.0006100930068504,BOM,0.00010405611534049704,0.000983056931001473
34.658.789/0001-94,1.0070576303064873,1.0006097017226552,BOM,0.0001232317553756109,0.000950151684911835
